run_id,sample_id,question_type,difficulty,modalities,strategy,k,expected_evidence_count,hit_evidence_count,hit_at_k,recall_at_k,mrr,context_precision,context_recall,latency_ms,returned_chunks,chunk_ids,content_types,hit_evidence_ids,question,target_content_types,candidate_space,filtered_candidate_space,candidate_space_reduction,router_route,expected_content_types,content_type_precision,is_multimodal_target
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,vector_unfiltered,3,4,1,1,0.25,1.0,0.3333,0.25,700.69,3,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-000,text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,vector_unfiltered,5,4,1,1,0.25,1.0,0.2,0.25,700.69,5,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,vector_metadata_post_filter,1,4,1,1,0.25,1.0,1.0,0.25,711.48,1,doc_002_safety_rules-chunk-000,text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,vector_metadata_post_filter,3,4,1,1,0.25,1.0,0.3333,0.25,711.48,3,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-000,text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,vector_metadata_post_filter,5,4,1,1,0.25,1.0,0.2,0.25,711.48,5,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002,text | text | text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,bm25_vector_rrf_unfiltered,1,4,1,1,0.25,1.0,1.0,0.25,701.56,1,doc_002_safety_rules-chunk-000,text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,bm25_vector_rrf_unfiltered,3,4,1,1,0.25,1.0,0.3333,0.25,701.56,3,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-000,text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,bm25_vector_rrf_unfiltered,5,4,1,1,0.25,1.0,0.2,0.25,701.56,5,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-000 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-002,text | text | text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,bm25_vector_rrf_metadata_filtered,1,4,1,1,0.25,1.0,1.0,0.25,712.19,1,doc_002_safety_rules-chunk-000,text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,bm25_vector_rrf_metadata_filtered,3,4,1,1,0.25,1.0,0.3333,0.25,712.19,3,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-000,text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,bm25_vector_rrf_metadata_filtered,5,4,1,1,0.25,1.0,0.2,0.25,712.19,5,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-000,text | text | text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,text,14,12,0.1429,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,router_metadata_filter,1,4,1,1,0.25,1.0,1.0,0.25,701.56,1,doc_002_safety_rules-chunk-000,text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,router_metadata_filter,3,4,1,1,0.25,1.0,0.3333,0.25,701.56,3,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-000,text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0015,global_summary,hard,text,router_metadata_filter,5,4,1,1,0.25,1.0,0.2,0.25,701.56,5,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-000 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-002,text | text | text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.,all,14,14,0.0,unfiltered_text_default,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,bm25_unfiltered,1,2,2,1,1.0,1.0,1.0,1.0,0.8,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,all,14,14,0.0,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,bm25_unfiltered,3,2,2,1,1.0,1.0,0.3333,1.0,0.8,3,doc_004_pipeline_inspection-chunk-001 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-002,table | text | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,all,14,14,0.0,,table,0.3333,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,bm25_unfiltered,5,2,2,1,1.0,1.0,0.2,1.0,0.8,5,doc_004_pipeline_inspection-chunk-001 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-001 | doc_002_safety_rules-chunk-002,table | text | text | text | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,all,14,14,0.0,,table,0.2,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,bm25_metadata_filtered,1,2,2,1,1.0,1.0,1.0,1.0,0.09,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,bm25_metadata_filtered,3,2,2,1,1.0,1.0,1.0,1.0,0.09,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,bm25_metadata_filtered,5,2,2,1,1.0,1.0,1.0,1.0,0.09,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,vector_unfiltered,1,2,2,1,1.0,1.0,1.0,1.0,708.87,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,all,14,14,0.0,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,vector_unfiltered,3,2,2,1,1.0,1.0,0.3333,1.0,708.87,3,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002,table | text | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,all,14,14,0.0,,table,0.3333,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,vector_unfiltered,5,2,2,1,1.0,1.0,0.2,1.0,708.87,5,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-002 | doc_004_pipeline_inspection-chunk-000,table | text | text | image | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,all,14,14,0.0,,table,0.2,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,vector_metadata_post_filter,1,2,2,1,1.0,1.0,1.0,1.0,714.96,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,vector_metadata_post_filter,3,2,2,1,1.0,1.0,1.0,1.0,714.96,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,vector_metadata_post_filter,5,2,2,1,1.0,1.0,1.0,1.0,714.96,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,bm25_vector_rrf_unfiltered,1,2,2,1,1.0,1.0,1.0,1.0,709.73,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,all,14,14,0.0,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,bm25_vector_rrf_unfiltered,3,2,2,1,1.0,1.0,0.3333,1.0,709.73,3,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002,table | text | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,all,14,14,0.0,,table,0.3333,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,bm25_vector_rrf_unfiltered,5,2,2,1,1.0,1.0,0.2,1.0,709.73,5,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-002,table | text | text | image | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,all,14,14,0.0,,table,0.2,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,bm25_vector_rrf_metadata_filtered,1,2,2,1,1.0,1.0,1.0,1.0,715.06,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,bm25_vector_rrf_metadata_filtered,3,2,2,1,1.0,1.0,1.0,1.0,715.06,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,bm25_vector_rrf_metadata_filtered,5,2,2,1,1.0,1.0,1.0,1.0,715.06,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,router_metadata_filter,1,2,2,1,1.0,1.0,1.0,1.0,715.06,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,table,14,1,0.9286,metadata_filtered_multimodal,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,router_metadata_filter,3,2,2,1,1.0,1.0,1.0,1.0,715.06,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,table,14,1,0.9286,metadata_filtered_multimodal,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0016,table,easy,table,router_metadata_filter,5,2,2,1,1.0,1.0,1.0,1.0,715.06,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?,table,14,1,0.9286,metadata_filtered_multimodal,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,bm25_unfiltered,1,3,3,1,1.0,1.0,1.0,1.0,0.78,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,all,14,14,0.0,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,bm25_unfiltered,3,3,3,1,1.0,1.0,0.3333,1.0,0.78,3,doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-001,table | text | text,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,all,14,14,0.0,,table,0.3333,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,bm25_unfiltered,5,3,3,1,1.0,1.0,0.2,1.0,0.78,5,doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003,table | text | text | text | text,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,all,14,14,0.0,,table,0.2,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,bm25_metadata_filtered,1,3,3,1,1.0,1.0,1.0,1.0,0.09,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,bm25_metadata_filtered,3,3,3,1,1.0,1.0,1.0,1.0,0.09,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,bm25_metadata_filtered,5,3,3,1,1.0,1.0,1.0,1.0,0.09,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,vector_unfiltered,1,3,3,1,1.0,1.0,1.0,1.0,721.28,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,all,14,14,0.0,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,vector_unfiltered,3,3,3,1,1.0,1.0,0.3333,1.0,721.28,3,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003,table | text | text,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,all,14,14,0.0,,table,0.3333,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,vector_unfiltered,5,3,3,1,1.0,1.0,0.2,1.0,721.28,5,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002,table | text | text | text | text,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,all,14,14,0.0,,table,0.2,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,vector_metadata_post_filter,1,3,3,1,1.0,1.0,1.0,1.0,719.97,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,vector_metadata_post_filter,3,3,3,1,1.0,1.0,1.0,1.0,719.97,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,vector_metadata_post_filter,5,3,3,1,1.0,1.0,1.0,1.0,719.97,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,bm25_vector_rrf_unfiltered,1,3,3,1,1.0,1.0,1.0,1.0,722.12,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,all,14,14,0.0,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,bm25_vector_rrf_unfiltered,3,3,3,1,1.0,1.0,0.3333,1.0,722.12,3,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002,table | text | text,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,all,14,14,0.0,,table,0.3333,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,bm25_vector_rrf_unfiltered,5,3,3,1,1.0,1.0,0.2,1.0,722.12,5,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001,table | text | text | text | text,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,all,14,14,0.0,,table,0.2,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,bm25_vector_rrf_metadata_filtered,1,3,3,1,1.0,1.0,1.0,1.0,720.07,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,bm25_vector_rrf_metadata_filtered,3,3,3,1,1.0,1.0,1.0,1.0,720.07,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,bm25_vector_rrf_metadata_filtered,5,3,3,1,1.0,1.0,1.0,1.0,720.07,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,table,14,1,0.9286,,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,router_metadata_filter,1,3,3,1,1.0,1.0,1.0,1.0,720.07,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,table,14,1,0.9286,metadata_filtered_multimodal,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,router_metadata_filter,3,3,3,1,1.0,1.0,1.0,1.0,720.07,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,table,14,1,0.9286,metadata_filtered_multimodal,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0017,table,medium,table,router_metadata_filter,5,3,3,1,1.0,1.0,1.0,1.0,720.07,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?,table,14,1,0.9286,metadata_filtered_multimodal,table,1.0,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_unfiltered,1,2,2,1,1.0,1.0,1.0,1.0,0.77,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,all,14,14,0.0,,image,1.0,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_unfiltered,3,2,2,1,1.0,1.0,0.3333,1.0,0.77,3,doc_004_pipeline_inspection-chunk-002 | doc_001_equipment-chunk-000 | doc_002_safety_rules-chunk-000,image | text | text,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,all,14,14,0.0,,image,0.3333,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_unfiltered,5,2,2,1,1.0,1.0,0.2,1.0,0.77,5,doc_004_pipeline_inspection-chunk-002 | doc_001_equipment-chunk-000 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-003 | doc_003_incident_report-chunk-002,image | text | text | text | text,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,all,14,14,0.0,,image,0.2,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_metadata_filtered,1,2,2,1,1.0,1.0,1.0,1.0,0.08,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,image,14,1,0.9286,,image,1.0,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_metadata_filtered,3,2,2,1,1.0,1.0,1.0,1.0,0.08,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,image,14,1,0.9286,,image,1.0,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_metadata_filtered,5,2,2,1,1.0,1.0,1.0,1.0,0.08,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,image,14,1,0.9286,,image,1.0,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,vector_unfiltered,1,2,2,1,1.0,1.0,1.0,1.0,721.26,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,all,14,14,0.0,,image,1.0,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,vector_unfiltered,3,2,2,1,1.0,1.0,0.3333,1.0,721.26,3,doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002,image | text | text,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,all,14,14,0.0,,image,0.3333,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,vector_unfiltered,5,2,2,1,1.0,1.0,0.2,1.0,721.26,5,doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-000 | doc_001_equipment-chunk-003,image | text | text | text | text,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,all,14,14,0.0,,image,0.2,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,vector_metadata_post_filter,1,2,2,1,1.0,1.0,1.0,1.0,713.11,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,image,14,1,0.9286,,image,1.0,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,vector_metadata_post_filter,3,2,2,1,1.0,1.0,1.0,1.0,713.11,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,image,14,1,0.9286,,image,1.0,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,vector_metadata_post_filter,5,2,2,1,1.0,1.0,1.0,1.0,713.11,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,image,14,1,0.9286,,image,1.0,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_vector_rrf_unfiltered,1,2,2,1,1.0,1.0,1.0,1.0,722.08,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,all,14,14,0.0,,image,1.0,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_vector_rrf_unfiltered,3,2,2,1,1.0,1.0,0.3333,1.0,722.08,3,doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000,image | text | text,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,all,14,14,0.0,,image,0.3333,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_vector_rrf_unfiltered,5,2,2,1,1.0,1.0,0.2,1.0,722.08,5,doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-003,image | text | text | text | text,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,all,14,14,0.0,,image,0.2,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_vector_rrf_metadata_filtered,1,2,2,1,1.0,1.0,1.0,1.0,713.2,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,image,14,1,0.9286,,image,1.0,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_vector_rrf_metadata_filtered,3,2,2,1,1.0,1.0,1.0,1.0,713.2,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,image,14,1,0.9286,,image,1.0,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_vector_rrf_metadata_filtered,5,2,2,1,1.0,1.0,1.0,1.0,713.2,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,image,14,1,0.9286,,image,1.0,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,router_metadata_filter,1,2,2,1,1.0,1.0,1.0,1.0,713.2,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,image,14,1,0.9286,metadata_filtered_multimodal,image,1.0,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,router_metadata_filter,3,2,2,1,1.0,1.0,1.0,1.0,713.2,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,image,14,1,0.9286,metadata_filtered_multimodal,image,1.0,True
metadata_filter_ablation_v0_001,EVAL-0018,image,medium,image | caption | ocr,router_metadata_filter,5,2,2,1,1.0,1.0,1.0,1.0,713.2,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?,image,14,1,0.9286,metadata_filtered_multimodal,image,1.0,True
metadata_filter_ablation_v0_001,EVAL-0019,fact,easy,text,bm25_unfiltered,1,1,1,1,1.0,1.0,1.0,1.0,0.73,1,doc_004_pipeline_inspection-chunk-000,text,E1,Which equipment was reviewed after incident IR-2024-017?,all,14,14,0.0,,text,1.0,False
metadata_filter_ablation_v0_001,EVAL-0019,fact,easy,text,bm25_unfiltered,3,1,1,1,1.0,1.0,0.3333,1.0,0.73,3,doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-002,text | text | text,E1,Which equipment was reviewed after incident IR-2024-017?,all,14,14,0.0,,text,1.0,False
