run_id,sample_id,question_type,difficulty,modalities,strategy,k,expected_evidence_count,hit_evidence_count,hit_at_k,recall_at_k,mrr,context_precision,context_recall,latency_ms,returned_chunks,chunk_ids,content_types,hit_evidence_ids,question
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,graph,10,4,3,1,0.75,1.0,0.3,0.75,3957.18,10,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-001 | doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-002 | doc_001_equipment-chunk-003 | doc_003_incident_report-chunk-003,text | text | text | text | text | text | text | text | text | text,E1 | E2 | E4,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,bm25_vector_rrf,1,4,1,1,0.25,1.0,1.0,0.25,683.63,1,doc_002_safety_rules-chunk-000,text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,bm25_vector_rrf,3,4,1,1,0.25,1.0,0.3333,0.25,683.63,3,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-000,text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,bm25_vector_rrf,5,4,1,1,0.25,1.0,0.2,0.25,683.63,5,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-000 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-002,text | text | text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,bm25_vector_rrf,10,4,3,1,0.75,1.0,0.3,0.75,683.63,10,doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-000 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-001 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-003,text | text | text | text | text | text | image | text | text | text,E1 | E2 | E4,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,bm25_vector_graph_rrf,1,4,1,1,0.25,1.0,1.0,0.25,4640.8,1,doc_002_safety_rules-chunk-000,text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,bm25_vector_graph_rrf,3,4,1,1,0.25,1.0,0.3333,0.25,4640.8,3,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_002_safety_rules-chunk-002,text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,bm25_vector_graph_rrf,5,4,1,1,0.25,1.0,0.2,0.25,4640.8,5,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002,text | text | text | text | text,E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0015,global_summary,hard,text,bm25_vector_graph_rrf,10,4,2,1,0.5,1.0,0.2,0.5,4640.8,10,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_001_equipment-chunk-001 | doc_004_pipeline_inspection-chunk-002 | doc_001_equipment-chunk-002,text | text | text | text | text | text | text | text | image | text,E1 | E2,Summarize the safety chain involving BluePump-X100 across the manuals and incident report.
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,bm25,1,2,2,1,1.0,1.0,1.0,1.0,0.78,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,bm25,3,2,2,1,1.0,1.0,0.3333,1.0,0.78,3,doc_004_pipeline_inspection-chunk-001 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-002,table | text | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,bm25,5,2,2,1,1.0,1.0,0.2,1.0,0.78,5,doc_004_pipeline_inspection-chunk-001 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-001 | doc_002_safety_rules-chunk-002,table | text | text | text | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,bm25,10,2,2,1,1.0,1.0,0.1,1.0,0.78,10,doc_004_pipeline_inspection-chunk-001 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-001 | doc_002_safety_rules-chunk-002 | doc_004_pipeline_inspection-chunk-002 | doc_003_incident_report-chunk-001 | doc_001_equipment-chunk-003 | doc_003_incident_report-chunk-003 | doc_004_pipeline_inspection-chunk-000,table | text | text | text | text | image | text | text | text | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,vector,1,2,2,1,1.0,1.0,1.0,1.0,702.74,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,vector,3,2,2,1,1.0,1.0,0.3333,1.0,702.74,3,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002,table | text | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,vector,5,2,2,1,1.0,1.0,0.2,1.0,702.74,5,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-002 | doc_004_pipeline_inspection-chunk-000,table | text | text | image | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,vector,10,2,2,1,1.0,1.0,0.1,1.0,702.74,10,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-003 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-003 | doc_001_equipment-chunk-001,table | text | text | image | text | text | text | text | text | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,graph,1,2,0,0,0.0,0.0,0.0,0.0,802.62,1,doc_002_safety_rules-chunk-001,text,,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,graph,3,2,0,0,0.0,0.0,0.0,0.0,802.62,3,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-000,text | text | text,,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,graph,5,2,0,0,0.0,0.0,0.0,0.0,802.62,5,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-003 | doc_002_safety_rules-chunk-002,text | text | text | text | text,,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,graph,10,2,0,0,0.0,0.0,0.0,0.0,802.62,10,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-003 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-003 | doc_001_equipment-chunk-001 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-001,text | text | text | text | text | text | text | text | text | text,,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,bm25_vector_rrf,1,2,2,1,1.0,1.0,1.0,1.0,703.58,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,bm25_vector_rrf,3,2,2,1,1.0,1.0,0.3333,1.0,703.58,3,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002,table | text | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,bm25_vector_rrf,5,2,2,1,1.0,1.0,0.2,1.0,703.58,5,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-002,table | text | text | image | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,bm25_vector_rrf,10,2,2,1,1.0,1.0,0.1,1.0,703.58,10,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-003 | doc_001_equipment-chunk-003 | doc_001_equipment-chunk-000 | doc_002_safety_rules-chunk-000,table | text | text | image | text | text | text | text | text | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,bm25_vector_graph_rrf,1,2,0,0,0.0,0.0,0.0,0.0,1506.2,1,doc_002_safety_rules-chunk-001,text,,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,bm25_vector_graph_rrf,3,2,0,0,0.0,0.0,0.0,0.0,1506.2,3,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-002,text | text | text,,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,bm25_vector_graph_rrf,5,2,0,0,0.0,0.0,0.0,0.0,1506.2,5,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-003 | doc_001_equipment-chunk-003,text | text | text | text | text,,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0016,table,easy,table,bm25_vector_graph_rrf,10,2,2,1,1.0,0.1667,0.1,1.0,1506.2,10,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-002 | doc_003_incident_report-chunk-003 | doc_001_equipment-chunk-003 | doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_004_pipeline_inspection-chunk-002 | doc_004_pipeline_inspection-chunk-000,text | text | text | text | text | table | text | text | image | text,E1 | E2,What is the measured pressure of Pipeline-7A in the inspection table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,bm25,1,3,3,1,1.0,1.0,1.0,1.0,0.81,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,bm25,3,3,3,1,1.0,1.0,0.3333,1.0,0.81,3,doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-001,table | text | text,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,bm25,5,3,3,1,1.0,1.0,0.2,1.0,0.81,5,doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003,table | text | text | text | text,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,bm25,10,3,3,1,1.0,1.0,0.1,1.0,0.81,10,doc_004_pipeline_inspection-chunk-001 | doc_003_incident_report-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-003 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-001 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-000 | doc_004_pipeline_inspection-chunk-002,table | text | text | text | text | text | text | text | text | image,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,vector,1,3,3,1,1.0,1.0,1.0,1.0,706.65,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,vector,3,3,3,1,1.0,1.0,0.3333,1.0,706.65,3,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003,table | text | text,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,vector,5,3,3,1,1.0,1.0,0.2,1.0,706.65,5,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002,table | text | text | text | text,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,vector,10,3,3,1,1.0,1.0,0.1,1.0,706.65,10,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002,table | text | text | text | text | text | text | image | text | text,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,graph,1,3,0,0,0.0,0.0,0.0,0.0,787.67,1,doc_002_safety_rules-chunk-001,text,,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,graph,3,3,0,0,0.0,0.0,0.0,0.0,787.67,3,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000,text | text | text,,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,graph,5,3,0,0,0.0,0.0,0.0,0.0,787.67,5,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-001,text | text | text | text | text,,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,graph,10,3,0,0,0.0,0.0,0.0,0.0,787.67,10,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-000 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-001 | doc_002_safety_rules-chunk-000 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-001 | doc_001_equipment-chunk-003 | doc_001_equipment-chunk-002,text | text | text | text | text | text | text | text | text | text,,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,bm25_vector_rrf,1,3,3,1,1.0,1.0,1.0,1.0,707.52,1,doc_004_pipeline_inspection-chunk-001,table,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,bm25_vector_rrf,3,3,3,1,1.0,1.0,0.3333,1.0,707.52,3,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002,table | text | text,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,bm25_vector_rrf,5,3,3,1,1.0,1.0,0.2,1.0,707.52,5,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001,table | text | text | text | text,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,bm25_vector_rrf,10,3,3,1,1.0,1.0,0.1,1.0,707.52,10,doc_004_pipeline_inspection-chunk-001 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-000 | doc_004_pipeline_inspection-chunk-002 | doc_001_equipment-chunk-001 | doc_004_pipeline_inspection-chunk-000,table | text | text | text | text | text | text | image | text | text,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,bm25_vector_graph_rrf,1,3,0,0,0.0,0.0,0.0,0.0,1495.19,1,doc_002_safety_rules-chunk-001,text,,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,bm25_vector_graph_rrf,3,3,0,0,0.0,0.0,0.0,0.0,1495.19,3,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-002,text | text | text,,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,bm25_vector_graph_rrf,5,3,0,0,0.0,0.0,0.0,0.0,1495.19,5,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000,text | text | text | text | text,,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0017,table,medium,table,bm25_vector_graph_rrf,10,3,3,1,1.0,0.1429,0.1,1.0,1495.19,10,doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_003_incident_report-chunk-002 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-000 | doc_002_safety_rules-chunk-000 | doc_004_pipeline_inspection-chunk-001 | doc_001_equipment-chunk-001 | doc_002_safety_rules-chunk-002 | doc_004_pipeline_inspection-chunk-002,text | text | text | text | text | text | table | text | text | image,E1 | E2 | E3,Was Pipeline-7A below the alarm threshold according to the table?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25,1,2,2,1,1.0,1.0,1.0,1.0,0.77,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25,3,2,2,1,1.0,1.0,0.3333,1.0,0.77,3,doc_004_pipeline_inspection-chunk-002 | doc_001_equipment-chunk-000 | doc_002_safety_rules-chunk-000,image | text | text,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25,5,2,2,1,1.0,1.0,0.2,1.0,0.77,5,doc_004_pipeline_inspection-chunk-002 | doc_001_equipment-chunk-000 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-003 | doc_003_incident_report-chunk-002,image | text | text | text | text,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25,10,2,2,1,1.0,1.0,0.1,1.0,0.77,10,doc_004_pipeline_inspection-chunk-002 | doc_001_equipment-chunk-000 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-003 | doc_003_incident_report-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_002_safety_rules-chunk-002 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-003 | doc_001_equipment-chunk-001,image | text | text | text | text | text | text | text | text | text,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,vector,1,2,2,1,1.0,1.0,1.0,1.0,708.24,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,vector,3,2,2,1,1.0,1.0,0.3333,1.0,708.24,3,doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002,image | text | text,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,vector,5,2,2,1,1.0,1.0,0.2,1.0,708.24,5,doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-000 | doc_001_equipment-chunk-003,image | text | text | text | text,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,vector,10,2,2,1,1.0,1.0,0.1,1.0,708.24,10,doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-000 | doc_001_equipment-chunk-003 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_001_equipment-chunk-001 | doc_004_pipeline_inspection-chunk-000 | doc_004_pipeline_inspection-chunk-001,image | text | text | text | text | text | text | text | text | table,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,graph,1,2,0,0,0.0,0.0,0.0,0.0,3706.82,1,doc_002_safety_rules-chunk-000,text,,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,graph,3,2,0,0,0.0,0.0,0.0,0.0,3706.82,3,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-000,text | text | text,,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,graph,5,2,0,0,0.0,0.0,0.0,0.0,3706.82,5,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-000 | doc_001_equipment-chunk-003 | doc_002_safety_rules-chunk-002,text | text | text | text | text,,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,graph,10,2,0,0,0.0,0.0,0.0,0.0,3706.82,10,doc_002_safety_rules-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-000 | doc_001_equipment-chunk-003 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-002 | doc_001_equipment-chunk-001 | doc_003_incident_report-chunk-003 | doc_002_safety_rules-chunk-001 | doc_003_incident_report-chunk-000,text | text | text | text | text | text | text | text | text | text,,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_vector_rrf,1,2,2,1,1.0,1.0,1.0,1.0,709.06,1,doc_004_pipeline_inspection-chunk-002,image,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_vector_rrf,3,2,2,1,1.0,1.0,0.3333,1.0,709.06,3,doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000,image | text | text,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_vector_rrf,5,2,2,1,1.0,1.0,0.2,1.0,709.06,5,doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-003,image | text | text | text | text,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_vector_rrf,10,2,2,1,1.0,1.0,0.1,1.0,709.06,10,doc_004_pipeline_inspection-chunk-002 | doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-003 | doc_002_safety_rules-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_001_equipment-chunk-001 | doc_001_equipment-chunk-002 | doc_002_safety_rules-chunk-001,image | text | text | text | text | text | text | text | text | text,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_vector_graph_rrf,1,2,0,0,0.0,0.0,0.0,0.0,4415.92,1,doc_002_safety_rules-chunk-000,text,,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_vector_graph_rrf,3,2,0,0,0.0,0.0,0.0,0.0,4415.92,3,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-002,text | text | text,,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_vector_graph_rrf,5,2,0,0,0.0,0.0,0.0,0.0,4415.92,5,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-003 | doc_002_safety_rules-chunk-002,text | text | text | text | text,,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0018,image,medium,image | caption | ocr,bm25_vector_graph_rrf,10,2,2,1,1.0,0.1429,0.1,1.0,4415.92,10,doc_002_safety_rules-chunk-000 | doc_001_equipment-chunk-000 | doc_003_incident_report-chunk-002 | doc_001_equipment-chunk-003 | doc_002_safety_rules-chunk-002 | doc_001_equipment-chunk-001 | doc_004_pipeline_inspection-chunk-002 | doc_001_equipment-chunk-002 | doc_004_pipeline_inspection-chunk-000 | doc_002_safety_rules-chunk-001,text | text | text | text | text | text | image | text | text | text,E1 | E2,Where is ReliefValve-RV9 installed according to the diagram?
hybrid_retrieval_v0_001,EVAL-0019,fact,easy,text,bm25,1,1,1,1,1.0,1.0,1.0,1.0,0.76,1,doc_004_pipeline_inspection-chunk-000,text,E1,Which equipment was reviewed after incident IR-2024-017?
hybrid_retrieval_v0_001,EVAL-0019,fact,easy,text,bm25,3,1,1,1,1.0,1.0,0.3333,1.0,0.76,3,doc_004_pipeline_inspection-chunk-000 | doc_003_incident_report-chunk-001 | doc_003_incident_report-chunk-002,text | text | text,E1,Which equipment was reviewed after incident IR-2024-017?
